eod_summary_id,country_code,store_id,terminal_id,business_date,fiscal_period_key,currency_code,net_sales,tax_collected,cash_variance,paynow_total,duitnow_total,nets_total,sap_transfer_status,supervisor_id,_dq_flag
EOD-MY-006-T01-20250214,MYS,MY-STR-006,TILL-ALL,2025-02-14,MYS-2025-02,MYR,21377.2,1282.65,-28.01,0.0,1026.35,0.0,TRANSFERRED,EMP-MY-10018,CLEAN
EOD-MY-007-T01-20250214,MYS,MY-STR-007,TILL-ALL,2025-02-14,MYS-2025-02,MYR,15445.26,926.71,24.45,0.0,466.4,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-MY-008-T01-20250214,MYS,MY-STR-008,TILL-ALL,2025-02-14,MYS-2025-02,MYR,21672.56,1300.33,22.58,0.0,564.57,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-SG-001-T01-20250214,SGP,SG-STR-001,TILL-ALL,2025-02-14,SGP-2025-02,SGD,16292.78,1466.33,-20.59,7125.76,0.0,3098.21,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-002-T01-20250214,SGP,SG-STR-002,TILL-ALL,2025-02-14,SGP-2025-02,SGD,5535.25,498.16,21.59,958.32,0.0,974.05,TRANSFERRED,EMP-SG-10059,CLEAN
EOD-SG-003-T01-20250214,SGP,SG-STR-003,TILL-ALL,2025-02-14,SGP-2025-02,SGD,7147.85,643.27,11.61,1876.34,0.0,1554.26,TRANSFERRED,EMP-SG-10055,CLEAN
EOD-SG-004-T01-20250214,SGP,SG-STR-004,TILL-ALL,2025-02-14,SGP-2025-02,SGD,5732.63,515.93,2.44,1673.29,0.0,1003.34,TRANSFERRED,EMP-SG-10056,CLEAN
EOD-SG-005-T01-20250214,SGP,SG-STR-005,TILL-ALL,2025-02-14,SGP-2025-02,SGD,6062.41,545.59,-29.01,2218.73,0.0,1410.54,TRANSFERRED,EMP-SG-10046,CLEAN
EOD-SG-006-T01-20250214,SGP,SG-STR-006,TILL-ALL,2025-02-14,SGP-2025-02,SGD,5492.42,494.34,-25.88,1545.43,0.0,557.41,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-007-T01-20250214,SGP,SG-STR-007,TILL-ALL,2025-02-14,SGP-2025-02,SGD,6558.76,590.28,-107.38,1694.62,0.0,969.86,TRANSFERRED,EMP-SG-10044,CLEAN
EOD-MY-001-T01-20250215,MYS,MY-STR-001,TILL-ALL,2025-02-15,MYS-2025-02,MYR,75345.3,4520.69,-4.89,0.0,5847.08,0.0,TRANSFERRED,EMP-MY-10010,CLEAN
EOD-MY-002-T01-20250215,MYS,MY-STR-002,TILL-ALL,2025-02-15,MYS-2025-02,MYR,33285.77,1997.11,-6.58,0.0,1147.13,0.0,TRANSFERRED,EMP-MY-10024,CLEAN
EOD-MY-003-T01-20250215,MYS,MY-STR-003,TILL-ALL,2025-02-15,MYS-2025-02,MYR,33281.38,1996.88,-24.65,0.0,1257.99,0.0,TRANSFERRED,EMP-MY-10015,CLEAN
EOD-MY-004-T01-20250215,MYS,MY-STR-004,TILL-ALL,2025-02-15,MYS-2025-02,MYR,36375.21,2182.49,-106.76,0.0,1834.36,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-MY-005-T01-20250215,MYS,MY-STR-005,TILL-ALL,2025-02-15,MYS-2025-02,MYR,30104.83,1806.27,-12.02,0.0,1497.59,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-MY-006-T01-20250215,MYS,MY-STR-006,TILL-ALL,2025-02-15,MYS-2025-02,MYR,29449.96,1784.69,-7.35,0.0,2411.39,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-MY-007-T01-20250215,MYS,MY-STR-007,TILL-ALL,2025-02-15,MYS-2025-02,MYR,28877.44,1732.67,-25.88,0.0,884.57,0.0,TRANSFERRED,EMP-MY-10010,CLEAN
EOD-MY-008-T01-20250215,MYS,MY-STR-008,TILL-ALL,2025-02-15,MYS-2025-02,MYR,27636.47,1658.19,-21.13,0.0,3715.06,0.0,TRANSFERRED,EMP-MY-10018,CLEAN
EOD-SG-001-T01-20250215,SGP,SG-STR-001,TILL-ALL,2025-02-15,SGP-2025-02,SGD,25274.05,2274.69,19.73,11331.0,0.0,4047.62,TRANSFERRED,EMP-SG-10051,CLEAN
EOD-SG-002-T01-20250215,SGP,SG-STR-002,TILL-ALL,2025-02-15,SGP-2025-02,SGD,10358.25,932.24,-20.95,3723.19,0.0,1811.7,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-003-T01-20250215,SGP,SG-STR-003,TILL-ALL,2025-02-15,SGP-2025-02,SGD,9580.91,862.29,-23.61,1911.41,0.0,2863.94,TRANSFERRED,EMP-SG-10046,CLEAN
EOD-SG-004-T01-20250215,SGP,SG-STR-004,TILL-ALL,2025-02-15,SGP-2025-02,SGD,10717.84,964.59,55.13,2604.98,0.0,2001.47,TRANSFERRED,EMP-SG-10046,CLEAN
EOD-SG-005-T01-20250215,SGP,SG-STR-005,TILL-ALL,2025-02-15,SGP-2025-02,SGD,9663.37,869.7,-13.92,2096.24,0.0,2831.63,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-006-T01-20250215,SGP,SG-STR-006,TILL-ALL,2025-02-15,SGP-2025-02,SGD,9143.16,822.87,-25.21,2919.47,0.0,1504.84,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-007-T01-20250215,SGP,SG-STR-007,TILL-ALL,2025-02-15,SGP-2025-02,SGD,9413.35,847.22,-7.29,1752.33,0.0,2566.34,TRANSFERRED,EMP-SG-10041,CLEAN
EOD-MY-001-T01-20250216,MYS,MY-STR-001,TILL-ALL,2025-02-16,MYS-2025-02,MYR,97937.16,5876.22,22.16,0.0,8805.82,0.0,TRANSFERRED,EMP-MY-10024,CLEAN
EOD-MY-002-T01-20250216,MYS,MY-STR-002,TILL-ALL,2025-02-16,MYS-2025-02,MYR,27166.34,1629.98,-6.81,0.0,864.09,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-003-T01-20250216,MYS,MY-STR-003,TILL-ALL,2025-02-16,MYS-2025-02,MYR,28734.52,1724.08,-7.29,0.0,3057.3,0.0,TRANSFERRED,EMP-MY-10029,CLEAN
EOD-MY-004-T01-20250216,MYS,MY-STR-004,TILL-ALL,2025-02-16,MYS-2025-02,MYR,26462.49,1587.75,-28.19,0.0,2050.88,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-005-T01-20250216,MYS,MY-STR-005,TILL-ALL,2025-02-16,MYS-2025-02,MYR,34052.8,2043.15,-7.03,0.0,2450.9,0.0,TRANSFERRED,EMP-MY-10011,CLEAN
EOD-MY-006-T01-20250216,MYS,MY-STR-006,TILL-ALL,2025-02-16,MYS-2025-02,MYR,35298.28,2117.87,20.09,0.0,2173.93,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-MY-007-T01-20250216,MYS,MY-STR-007,TILL-ALL,2025-02-16,MYS-2025-02,MYR,30447.86,1826.8,-10.9,0.0,2723.41,0.0,TRANSFERRED,EMP-MY-10029,CLEAN
EOD-MY-008-T01-20250216,MYS,MY-STR-008,TILL-ALL,2025-02-16,MYS-2025-02,MYR,26266.34,1575.98,18.67,0.0,3121.44,0.0,TRANSFERRED,EMP-MY-10015,CLEAN
EOD-SG-001-T01-20250216,SGP,SG-STR-001,TILL-ALL,2025-02-16,SGP-2025-02,SGD,28245.82,2533.97,-20.02,8564.92,0.0,5271.84,TRANSFERRED,EMP-SG-10041,CLEAN
EOD-SG-002-T01-20250216,SGP,SG-STR-002,TILL-ALL,2025-02-16,SGP-2025-02,SGD,9001.2,810.13,19.82,3514.79,0.0,1503.68,TRANSFERRED,EMP-SG-10057,CLEAN
EOD-SG-003-T01-20250216,SGP,SG-STR-003,TILL-ALL,2025-02-16,SGP-2025-02,SGD,8707.54,783.71,13.23,3035.49,0.0,1172.38,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-004-T01-20250216,SGP,SG-STR-004,TILL-ALL,2025-02-16,SGP-2025-02,SGD,9144.69,823.07,0.4,3029.55,0.0,1695.8,TRANSFERRED,EMP-SG-10048,CLEAN
EOD-SG-005-T01-20250216,SGP,SG-STR-005,TILL-ALL,2025-02-16,SGP-2025-02,SGD,11864.3,1067.78,24.23,3627.98,0.0,2231.76,TRANSFERRED,EMP-SG-10053,CLEAN
EOD-SG-006-T01-20250216,SGP,SG-STR-006,TILL-ALL,2025-02-16,SGP-2025-02,SGD,9082.85,817.46,-100.52,2780.78,0.0,1953.82,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-007-T01-20250216,SGP,SG-STR-007,TILL-ALL,2025-02-16,SGP-2025-02,SGD,9847.26,886.28,-17.71,3872.82,0.0,1867.87,TRANSFERRED,EMP-SG-10058,CLEAN
EOD-MY-001-T01-20250217,MYS,MY-STR-001,TILL-ALL,2025-02-17,MYS-2025-02,MYR,50658.93,3039.53,9.13,0.0,2401.14,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-MY-002-T01-20250217,MYS,MY-STR-002,TILL-ALL,2025-02-17,MYS-2025-02,MYR,17531.41,1051.87,1.7,0.0,2021.99,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-MY-003-T01-20250217,MYS,MY-STR-003,TILL-ALL,2025-02-17,MYS-2025-02,MYR,15528.29,931.75,-16.89,0.0,218.73,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-MY-004-T01-20250217,MYS,MY-STR-004,TILL-ALL,2025-02-17,MYS-2025-02,MYR,17389.01,1043.39,11.46,0.0,1578.47,0.0,TRANSFERRED,EMP-MY-10011,CLEAN
EOD-MY-005-T01-20250217,MYS,MY-STR-005,TILL-ALL,2025-02-17,MYS-2025-02,MYR,16196.7,971.8,11.58,0.0,1260.74,0.0,TRANSFERRED,EMP-MY-10018,CLEAN
EOD-MY-006-T01-20250217,MYS,MY-STR-006,TILL-ALL,2025-02-17,MYS-2025-02,MYR,16298.43,977.88,6.74,0.0,1701.03,0.0,TRANSFERRED,EMP-MY-10020,CLEAN
EOD-MY-007-T01-20250217,MYS,MY-STR-007,TILL-ALL,2025-02-17,MYS-2025-02,MYR,15749.56,945.02,87.68,0.0,772.87,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-008-T01-20250217,MYS,MY-STR-008,TILL-ALL,2025-02-17,MYS-2025-02,MYR,20687.82,1241.28,28.22,0.0,2006.24,0.0,TRANSFERRED,EMP-MY-10019,CLEAN
EOD-SG-001-T01-20250217,SGP,SG-STR-001,TILL-ALL,2025-02-17,SGP-2025-02,SGD,17248.54,1552.39,11.19,4186.27,0.0,3413.71,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-002-T01-20250217,SGP,SG-STR-002,TILL-ALL,2025-02-17,SGP-2025-02,SGD,5978.6,538.09,19.38,2011.94,0.0,670.95,TRANSFERRED,EMP-SG-10057,CLEAN
EOD-SG-003-T01-20250217,SGP,SG-STR-003,TILL-ALL,2025-02-17,SGP-2025-02,SGD,5205.6,468.52,-14.2,1970.7,0.0,1104.9,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-004-T01-20250217,SGP,SG-STR-004,TILL-ALL,2025-02-17,SGP-2025-02,SGD,5985.19,538.66,18.06,1658.46,0.0,1192.93,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-005-T01-20250217,SGP,SG-STR-005,TILL-ALL,2025-02-17,SGP-2025-02,SGD,7138.13,642.44,-19.64,2324.59,0.0,1589.11,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-SG-006-T01-20250217,SGP,SG-STR-006,TILL-ALL,2025-02-17,SGP-2025-02,SGD,7184.82,640.18,-83.8,1698.5,0.0,1530.92,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-007-T01-20250217,SGP,SG-STR-007,TILL-ALL,2025-02-17,SGP-2025-02,SGD,6119.74,550.79,-21.35,1723.53,0.0,1318.23,TRANSFERRED,EMP-SG-10059,CLEAN
EOD-MY-001-T01-20250218,MYS,MY-STR-001,TILL-ALL,2025-02-18,MYS-2025-02,MYR,49068.99,2944.13,21.87,0.0,2734.83,0.0,TRANSFERRED,EMP-MY-10014,CLEAN
EOD-MY-002-T01-20250218,MYS,MY-STR-002,TILL-ALL,2025-02-18,MYS-2025-02,MYR,21281.9,1276.9,-24.8,0.0,1520.04,0.0,TRANSFERRED,EMP-MY-10022,CLEAN
EOD-MY-003-T01-20250218,MYS,MY-STR-003,TILL-ALL,2025-02-18,MYS-2025-02,MYR,19383.71,1163.0,-6.15,0.0,1717.94,0.0,TRANSFERRED,EMP-MY-10021,CLEAN
EOD-MY-004-T01-20250218,MYS,MY-STR-004,TILL-ALL,2025-02-18,MYS-2025-02,MYR,17405.79,1044.3,-22.51,0.0,283.99,0.0,TRANSFERRED,EMP-MY-10023,CLEAN
EOD-MY-005-T01-20250218,MYS,MY-STR-005,TILL-ALL,2025-02-18,MYS-2025-02,MYR,16729.24,1003.74,11.74,0.0,1580.53,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-006-T01-20250218,MYS,MY-STR-006,TILL-ALL,2025-02-18,MYS-2025-02,MYR,19305.81,1158.36,27.69,0.0,1588.56,0.0,TRANSFERRED,EMP-MY-10010,CLEAN
EOD-MY-007-T01-20250218,MYS,MY-STR-007,TILL-ALL,2025-02-18,MYS-2025-02,MYR,21919.92,1315.16,104.51,0.0,452.47,0.0,TRANSFERRED,EMP-MY-10021,CLEAN
EOD-MY-008-T01-20250218,MYS,MY-STR-008,TILL-ALL,2025-02-18,MYS-2025-02,MYR,20029.09,1201.75,-24.89,0.0,210.04,0.0,TRANSFERRED,EMP-MY-10023,CLEAN
EOD-SG-001-T01-20250218,SGP,SG-STR-001,TILL-ALL,2025-02-18,SGP-2025-02,SGD,15446.5,1390.16,23.47,4980.79,0.0,3275.18,TRANSFERRED,EMP-SG-10041,CLEAN
EOD-SG-002-T01-20250218,SGP,SG-STR-002,TILL-ALL,2025-02-18,SGP-2025-02,SGD,5397.85,485.83,92.58,3442.3,0.0,939.85,TRANSFERRED,EMP-SG-10058,CLEAN
EOD-SG-003-T01-20250218,SGP,SG-STR-003,TILL-ALL,2025-02-18,SGP-2025-02,SGD,5997.62,539.79,-9.51,989.67,0.0,1893.14,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-004-T01-20250218,SGP,SG-STR-004,TILL-ALL,2025-02-18,SGP-2025-02,SGD,5291.59,476.25,27.87,1637.87,0.0,1123.43,TRANSFERRED,EMP-SG-10058,CLEAN
EOD-SG-005-T01-20250218,SGP,SG-STR-005,TILL-ALL,2025-02-18,SGP-2025-02,SGD,6889.26,620.01,0.48,3103.26,0.0,1184.84,TRANSFERRED,EMP-SG-10048,CLEAN
EOD-SG-006-T01-20250218,SGP,SG-STR-006,TILL-ALL,2025-02-18,SGP-2025-02,SGD,5836.19,525.27,-15.9,1724.3,0.0,1090.46,TRANSFERRED,EMP-SG-10055,CLEAN
EOD-SG-007-T01-20250218,SGP,SG-STR-007,TILL-ALL,2025-02-18,SGP-2025-02,SGD,5475.46,492.79,102.3,1424.33,0.0,1130.58,TRANSFERRED,EMP-SG-10044,CLEAN
EOD-MY-001-T01-20250219,MYS,MY-STR-001,TILL-ALL,2025-02-19,MYS-2025-02,MYR,51747.79,3104.89,-9.47,0.0,1371.69,0.0,TRANSFERRED,EMP-MY-10020,CLEAN
EOD-MY-002-T01-20250219,MYS,MY-STR-002,TILL-ALL,2025-02-19,MYS-2025-02,MYR,13715.27,828.36,-5.47,0.0,776.87,0.0,TRANSFERRED,EMP-MY-10026,CLEAN
EOD-MY-003-T01-20250219,MYS,MY-STR-003,TILL-ALL,2025-02-19,MYS-2025-02,MYR,16553.9,993.23,12.73,0.0,2163.48,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-MY-004-T01-20250219,MYS,MY-STR-004,TILL-ALL,2025-02-19,MYS-2025-02,MYR,17924.37,1075.43,-1.47,0.0,0.0,0.0,TRANSFERRED,EMP-MY-10024,CLEAN
EOD-MY-005-T01-20250219,MYS,MY-STR-005,TILL-ALL,2025-02-19,MYS-2025-02,MYR,21229.04,1273.75,-62.88,0.0,1020.06,0.0,TRANSFERRED,EMP-MY-10017,CLEAN
EOD-MY-006-T01-20250219,MYS,MY-STR-006,TILL-ALL,2025-02-19,MYS-2025-02,MYR,17804.76,1068.28,100.41,0.0,2121.87,0.0,TRANSFERRED,EMP-MY-10011,CLEAN
EOD-MY-007-T01-20250219,MYS,MY-STR-007,TILL-ALL,2025-02-19,MYS-2025-02,MYR,16067.4,964.06,90.8,0.0,1319.8,0.0,TRANSFERRED,EMP-MY-10027,CLEAN
EOD-MY-008-T01-20250219,MYS,MY-STR-008,TILL-ALL,2025-02-19,MYS-2025-02,MYR,18578.12,1114.7,62.11,0.0,975.04,0.0,TRANSFERRED,EMP-MY-10023,CLEAN
EOD-SG-001-T01-20250219,SGP,SG-STR-001,TILL-ALL,2025-02-19,SGP-2025-02,SGD,16840.81,1515.63,-88.17,6950.8,0.0,4136.14,TRANSFERRED,EMP-SG-10056,CLEAN
EOD-SG-002-T01-20250219,SGP,SG-STR-002,TILL-ALL,2025-02-19,SGP-2025-02,SGD,5212.29,469.12,-95.53,2099.21,0.0,1183.78,TRANSFERRED,EMP-SG-10053,CLEAN
EOD-SG-003-T01-20250219,SGP,SG-STR-003,TILL-ALL,2025-02-19,SGP-2025-02,SGD,5263.33,473.7,19.21,682.51,0.0,1403.43,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-004-T01-20250219,SGP,SG-STR-004,TILL-ALL,2025-02-19,SGP-2025-02,SGD,7025.18,632.28,-18.51,1747.29,0.0,1938.3,TRANSFERRED,EMP-SG-10055,CLEAN
EOD-SG-005-T01-20250219,SGP,SG-STR-005,TILL-ALL,2025-02-19,SGP-2025-02,SGD,5175.5,465.8,29.49,1800.78,0.0,2199.59,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-SG-006-T01-20250219,SGP,SG-STR-006,TILL-ALL,2025-02-19,SGP-2025-02,SGD,5202.4,468.21,-17.35,956.75,0.0,1736.22,TRANSFERRED,EMP-SG-10053,CLEAN
EOD-SG-007-T01-20250219,SGP,SG-STR-007,TILL-ALL,2025-02-19,SGP-2025-02,SGD,6379.5,574.17,14.49,2030.79,0.0,1501.75,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-MY-001-T01-20250220,MYS,MY-STR-001,TILL-ALL,2025-02-20,MYS-2025-02,MYR,56021.02,3361.22,0.37,0.0,4574.76,0.0,TRANSFERRED,EMP-MY-10011,CLEAN
EOD-MY-002-T01-20250220,MYS,MY-STR-002,TILL-ALL,2025-02-20,MYS-2025-02,MYR,17475.39,1048.54,69.34,0.0,460.46,0.0,TRANSFERRED,EMP-MY-10023,CLEAN
EOD-MY-003-T01-20250220,MYS,MY-STR-003,TILL-ALL,2025-02-20,MYS-2025-02,MYR,15175.91,910.57,-3.28,0.0,1728.71,0.0,TRANSFERRED,EMP-MY-10028,CLEAN
EOD-MY-004-T01-20250220,MYS,MY-STR-004,TILL-ALL,2025-02-20,MYS-2025-02,MYR,16133.84,968.02,-113.64,0.0,1994.41,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-MY-005-T01-20250220,MYS,MY-STR-005,TILL-ALL,2025-02-20,MYS-2025-02,MYR,16320.63,979.22,9.13,0.0,864.17,0.0,TRANSFERRED,EMP-MY-10018,CLEAN
EOD-MY-006-T01-20250220,MYS,MY-STR-006,TILL-ALL,2025-02-20,MYS-2025-02,MYR,19743.51,1184.64,9.33,0.0,1263.12,0.0,TRANSFERRED,EMP-MY-10022,CLEAN
EOD-MY-007-T01-20250220,MYS,MY-STR-007,TILL-ALL,2025-02-20,MYS-2025-02,MYR,20987.22,1259.2,5.87,0.0,1645.74,0.0,TRANSFERRED,EMP-MY-10026,CLEAN
EOD-MY-008-T01-20250220,MYS,MY-STR-008,TILL-ALL,2025-02-20,MYS-2025-02,MYR,19324.95,1159.51,-29.48,0.0,1621.95,0.0,TRANSFERRED,EMP-MY-10024,CLEAN
EOD-SG-001-T01-20250220,SGP,SG-STR-001,TILL-ALL,2025-02-20,SGP-2025-02,SGD,17191.81,1547.25,-13.1,5032.3,0.0,5195.54,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-002-T01-20250220,SGP,SG-STR-002,TILL-ALL,2025-02-20,SGP-2025-02,SGD,6015.13,541.35,-8.38,2030.52,0.0,276.55,TRANSFERRED,EMP-SG-10040,CLEAN
EOD-SG-003-T01-20250220,SGP,SG-STR-003,TILL-ALL,2025-02-20,SGP-2025-02,SGD,5426.6,488.34,-5.78,2235.74,0.0,933.38,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-004-T01-20250220,SGP,SG-STR-004,TILL-ALL,2025-02-20,SGP-2025-02,SGD,5743.83,516.95,109.93,1612.61,0.0,1622.97,TRANSFERRED,EMP-SG-10040,CLEAN
EOD-SG-005-T01-20250220,SGP,SG-STR-005,TILL-ALL,2025-02-20,SGP-2025-02,SGD,5211.36,469.01,-20.0,2184.2,0.0,761.51,TRANSFERRED,EMP-SG-10059,CLEAN
EOD-SG-006-T01-20250220,SGP,SG-STR-006,TILL-ALL,2025-02-20,SGP-2025-02,SGD,7243.2,651.87,2.53,1631.19,0.0,1489.62,TRANSFERRED,EMP-SG-10059,CLEAN
EOD-SG-007-T01-20250220,SGP,SG-STR-007,TILL-ALL,2025-02-20,SGP-2025-02,SGD,6681.34,601.32,-27.29,2172.12,0.0,938.62,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-MY-001-T01-20250221,MYS,MY-STR-001,TILL-ALL,2025-02-21,MYS-2025-02,MYR,56018.08,3361.09,11.62,0.0,3565.13,0.0,TRANSFERRED,EMP-MY-10015,CLEAN
EOD-MY-002-T01-20250221,MYS,MY-STR-002,TILL-ALL,2025-02-21,MYS-2025-02,MYR,20334.31,1220.09,-82.23,0.0,598.49,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-MY-003-T01-20250221,MYS,MY-STR-003,TILL-ALL,2025-02-21,MYS-2025-02,MYR,19397.58,1163.87,99.68,0.0,674.66,0.0,TRANSFERRED,EMP-MY-10017,CLEAN
EOD-MY-004-T01-20250221,MYS,MY-STR-004,TILL-ALL,2025-02-21,MYS-2025-02,MYR,14775.91,886.54,7.24,0.0,1793.22,0.0,TRANSFERRED,EMP-MY-10029,CLEAN
EOD-MY-005-T01-20250221,MYS,MY-STR-005,TILL-ALL,2025-02-21,MYS-2025-02,MYR,18316.78,1099.03,28.72,0.0,824.62,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-006-T01-20250221,MYS,MY-STR-006,TILL-ALL,2025-02-21,MYS-2025-02,MYR,20577.35,1234.66,-22.97,0.0,1196.22,0.0,TRANSFERRED,EMP-MY-10011,CLEAN
EOD-MY-007-T01-20250221,MYS,MY-STR-007,TILL-ALL,2025-02-21,MYS-2025-02,MYR,14034.68,842.09,15.73,0.0,1174.05,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-MY-008-T01-20250221,MYS,MY-STR-008,TILL-ALL,2025-02-21,MYS-2025-02,MYR,16951.15,1017.08,26.82,0.0,3043.92,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-SG-001-T01-20250221,SGP,SG-STR-001,TILL-ALL,2025-02-21,SGP-2025-02,SGD,18362.11,1652.58,-5.5,6844.26,0.0,4974.77,TRANSFERRED,EMP-SG-10045,CLEAN
EOD-SG-002-T01-20250221,SGP,SG-STR-002,TILL-ALL,2025-02-21,SGP-2025-02,SGD,5770.01,519.31,0.89,671.02,0.0,590.85,TRANSFERRED,EMP-SG-10042,CLEAN
EOD-SG-003-T01-20250221,SGP,SG-STR-003,TILL-ALL,2025-02-21,SGP-2025-02,SGD,5689.87,512.09,-13.41,1847.4,0.0,965.95,TRANSFERRED,EMP-SG-10051,CLEAN
EOD-SG-004-T01-20250221,SGP,SG-STR-004,TILL-ALL,2025-02-21,SGP-2025-02,SGD,5908.72,531.77,9.19,1541.74,0.0,868.74,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-005-T01-20250221,SGP,SG-STR-005,TILL-ALL,2025-02-21,SGP-2025-02,SGD,7261.91,653.58,-18.91,1837.79,0.0,1945.06,TRANSFERRED,EMP-SG-10055,CLEAN
EOD-SG-006-T01-20250221,SGP,SG-STR-006,TILL-ALL,2025-02-21,SGP-2025-02,SGD,5909.42,531.85,-0.1,1290.7,0.0,1743.92,TRANSFERRED,EMP-SG-10047,CLEAN
EOD-SG-007-T01-20250221,SGP,SG-STR-007,TILL-ALL,2025-02-21,SGP-2025-02,SGD,5448.32,490.32,19.79,1480.03,0.0,1207.12,TRANSFERRED,EMP-SG-10058,CLEAN
EOD-MY-001-T01-20250222,MYS,MY-STR-001,TILL-ALL,2025-02-22,MYS-2025-02,MYR,94466.02,5667.93,21.75,0.0,6511.66,0.0,TRANSFERRED,EMP-MY-10017,CLEAN
EOD-MY-002-T01-20250222,MYS,MY-STR-002,TILL-ALL,2025-02-22,MYS-2025-02,MYR,28119.45,1687.14,19.53,0.0,1550.85,0.0,TRANSFERRED,EMP-MY-10014,CLEAN
EOD-MY-003-T01-20250222,MYS,MY-STR-003,TILL-ALL,2025-02-22,MYS-2025-02,MYR,24707.65,1482.43,4.18,0.0,1131.29,0.0,TRANSFERRED,EMP-MY-10028,CLEAN
EOD-MY-004-T01-20250222,MYS,MY-STR-004,TILL-ALL,2025-02-22,MYS-2025-02,MYR,30250.9,1815.06,7.39,0.0,232.78,0.0,TRANSFERRED,EMP-MY-10013,CLEAN
EOD-MY-005-T01-20250222,MYS,MY-STR-005,TILL-ALL,2025-02-22,MYS-2025-02,MYR,32112.91,1926.75,-28.06,0.0,966.24,0.0,TRANSFERRED,EMP-MY-10025,CLEAN
EOD-MY-006-T01-20250222,MYS,MY-STR-006,TILL-ALL,2025-02-22,MYS-2025-02,MYR,28494.91,1727.35,-18.66,0.0,1468.94,0.0,TRANSFERRED,EMP-MY-10012,CLEAN
EOD-MY-007-T01-20250222,MYS,MY-STR-007,TILL-ALL,2025-02-22,MYS-2025-02,MYR,26710.36,1602.62,-17.7,0.0,1071.99,0.0,TRANSFERRED,EMP-MY-10011,CLEAN
EOD-MY-008-T01-20250222,MYS,MY-STR-008,TILL-ALL,2025-02-22,MYS-2025-02,MYR,28332.56,1699.92,20.17,0.0,3012.61,0.0,TRANSFERRED,EMP-MY-10016,CLEAN
EOD-SG-001-T01-20250222,SGP,SG-STR-001,TILL-ALL,2025-02-22,SGP-2025-02,SGD,27597.91,2483.75,-28.75,9129.1,0.0,6413.68,TRANSFERRED,EMP-SG-10044,CLEAN
EOD-SG-002-T01-20250222,SGP,SG-STR-002,TILL-ALL,2025-02-22,SGP-2025-02,SGD,12038.2,1083.46,-29.67,4935.39,0.0,1899.79,TRANSFERRED,EMP-SG-10054,CLEAN
EOD-SG-003-T01-20250222,SGP,SG-STR-003,TILL-ALL,2025-02-22,SGP-2025-02,SGD,11496.86,1034.72,15.94,3674.51,0.0,2525.7,TRANSFERRED,EMP-SG-10049,CLEAN
EOD-SG-004-T01-20250222,SGP,SG-STR-004,TILL-ALL,2025-02-22,SGP-2025-02,SGD,10618.97,955.72,12.13,3324.47,0.0,2001.31,TRANSFERRED,EMP-SG-10043,CLEAN
EOD-SG-005-T01-20250222,SGP,SG-STR-005,TILL-ALL,2025-02-22,SGP-2025-02,SGD,11119.8,1000.73,-24.87,4099.46,0.0,1793.54,TRANSFERRED,EMP-SG-10045,CLEAN
